flight_id,airline,flight_number,departure_airport_iata,departure_airport_city,arrival_airport_iata,arrival_airport_city,scheduled_departure,departure_delay_minutes,scheduled_arrival,arrival_delay_minutes
241,UA,753,SFO,San Francisco,AUS,Austin,2025-01-02 11:40:00,0,2025-01-02 17:33:00,0
242,UA,242,SFO,San Francisco,SAN,San Diego,2025-01-02 12:00:00,0,2025-01-02 13:24:00,0
243,UA,390,SEA,Seattle,SFO,San Francisco,2025-01-02 11:10:00,0,2025-01-02 13:08:00,0
244,OO,6336,RNO,Reno,SFO,San Francisco,2025-01-02 11:17:00,0,2025-01-02 12:17:00,0
245,OO,5250,MRY,Monterey,SFO,San Francisco,2025-01-02 11:12:00,0,2025-01-02 12:28:00,0
246,UA,317,SAN,San Diego,SFO,San Francisco,2025-01-02 12:10:00,0,2025-01-02 13:40:00,0
247,OO,5652,SFO,San Francisco,PSP,Palm Springs,2025-01-02 12:14:00,59,2025-01-02 13:50:00,34
248,UA,1195,SFO,San Francisco,ORD,Chicago,2025-01-02 11:56:00,0,2025-01-02 18:12:00,0
249,CY,714,SFO,San Francisco,DAL,Dallas,2025-01-02 11:40:00,0,2025-01-02 17:22:00,0
250,WN,2779,LAX,Los Angeles,SFO,San Francisco,2025-01-02 11:58:00,0,2025-01-02 13:09:00,0
251,UA,1722,SFO,San Francisco,IAH,Houston,2025-01-02 11:58:00,218,2025-01-02 18:29:00,184
252,UA,766,JFK,New York,SFO,San Francisco,2025-01-02 11:55:00,0,2025-01-02 15:21:00,0
253,UA,1437,ORD,Chicago,SFO,San Francisco,2025-01-02 12:36:00,0,2025-01-02 15:09:00,0
254,UA,1294,LAS,Las Vegas,SFO,San Francisco,2025-01-02 12:20:00,0,2025-01-02 13:45:00,0
255,UA,1266,SEA,Seattle,SFO,San Francisco,2025-01-02 12:13:00,0,2025-01-02 14:11:00,0
256,UA,1668,SFO,San Francisco,EWR,Newark,2025-01-02 12:24:00,0,2025-01-02 20:34:00,0
257,OO,6304,BUR,Burbank,SFO,San Francisco,2025-01-02 12:31:00,378,2025-01-02 14:01:00,335
258,WN,4391,SFO,San Francisco,STL,St. Louis,2025-01-02 12:55:00,0,2025-01-02 18:36:00,0
259,UA,236,HNL,Honolulu,SFO,San Francisco,2025-01-02 13:19:00,0,2025-01-02 20:12:00,0
260,UA,1705,SFO,San Francisco,IAH,Houston,2025-01-02 12:51:00,0,2025-01-02 18:50:00,0
261,OO,6490,EUG,Eugene,SFO,San Francisco,2025-01-02 13:00:00,0,2025-01-02 14:21:00,0
262,UA,820,SFO,San Francisco,ORD,Chicago,2025-01-02 13:02:00,0,2025-01-02 19:11:00,0
263,AS,381,SFO,San Francisco,PDX,Portland,2025-01-02 12:52:00,303,2025-01-02 14:34:00,289
264,AS,305,SFO,San Francisco,SEA,Seattle,2025-01-02 12:59:00,32,2025-01-02 15:10:00,1
265,OO,6273,SFO,San Francisco,SLC,Salt Lake City,2025-01-02 12:57:00,0,2025-01-02 15:50:00,0
266,DL,2254,SFO,San Francisco,DTW,Detroit,2025-01-02 13:05:00,0,2025-01-02 20:29:00,0
267,B6,1435,SFO,San Francisco,LGB,Long Beach,2025-01-02 13:34:00,0,2025-01-02 15:02:00,0
268,F9,661,DEN,Denver,SFO,San Francisco,2025-01-02 13:11:00,0,2025-01-02 14:35:00,0
269,UA,1092,EWR,Newark,SFO,San Francisco,2025-01-02 13:44:00,0,2025-01-02 17:05:00,0
270,US,1812,SFO,San Francisco,CLT,Charlotte,2025-01-02 13:32:00,0,2025-01-02 21:36:00,0
271,WN,2598,LAX,Los Angeles,SFO,San Francisco,2025-01-02 13:48:00,0,2025-01-02 14:54:00,0
272,UA,216,SFO,San Francisco,SNA,Santa Ana,2025-01-02 15:23:00,0,2025-01-02 16:41:00,0
273,UA,1060,SFO,San Francisco,DCA,Washington,2025-01-02 15:19:00,488,2025-01-02 23:18:00,432
274,OO,6326,BOI,Boise,SFO,San Francisco,2025-01-02 13:51:00,0,2025-01-02 14:24:00,0
275,UA,724,HNL,Honolulu,SFO,San Francisco,2025-01-02 14:43:00,0,2025-01-02 21:33:00,0
276,OO,5463,SFO,San Francisco,SMF,Sacramento,2025-01-02 13:50:00,0,2025-01-02 14:32:00,0
277,UA,698,SFO,San Francisco,MCO,Orlando,2025-01-02 14:24:00,0,2025-01-02 22:33:00,0
278,CY,1178,SFO,San Francisco,EWR,Newark,2025-01-02 13:58:00,0,2025-01-02 22:06:00,0
279,OO,6425,TUS,Tucson,SFO,San Francisco,2025-01-02 14:50:00,0,2025-01-02 15:54:00,0
280,OO,5615,MFR,Medford,SFO,San Francisco,2025-01-02 13:55:00,0,2025-01-02 15:15:00,0
281,WN,3450,SFO,San Francisco,MDW,Chicago,2025-01-02 14:50:00,0,2025-01-02 20:46:00,0
282,UA,1733,SFO,San Francisco,DEN,Denver,2025-01-02 15:11:00,0,2025-01-02 18:47:00,0
283,UA,1263,KOA,Kona,SFO,San Francisco,2025-01-02 14:59:00,143,2025-01-02 21:49:00,130
284,UA,1568,SFO,San Francisco,RDU,Raleigh-durham,2025-01-02 14:55:00,0,2025-01-02 23:03:00,0
285,UA,1159,SFO,San Francisco,BOS,Boston,2025-01-02 14:57:00,0,2025-01-02 23:23:00,0
286,OO,5652,PSP,Palm Springs,SFO,San Francisco,2025-01-02 14:52:00,0,2025-01-02 16:46:00,0
287,US,749,CLT,Charlotte,SFO,San Francisco,2025-01-02 15:28:00,0,2025-01-02 17:47:00,0
288,UA,1491,SFO,San Francisco,DEN,Denver,2025-01-02 15:09:00,468,2025-01-02 18:45:00,445
289,WN,2687,SFO,San Francisco,LAX,Los Angeles,2025-01-02 15:27:00,55,2025-01-02 16:31:00,13
290,DL,2040,SFO,San Francisco,JFK,New York,2025-01-02 15:09:00,0,2025-01-02 23:20:00,0
291,OO,5549,SFO,San Francisco,AUS,Austin,2025-01-02 15:24:00,0,2025-01-02 21:11:00,0
292,AS,308,SEA,Seattle,SFO,San Francisco,2025-01-02 15:22:00,0,2025-01-02 17:18:00,0
293,F9,662,SFO,San Francisco,DEN,Denver,2025-01-02 15:16:00,0,2025-01-02 18:50:00,0
294,UA,735,DEN,Denver,SFO,San Francisco,2025-01-02 16:00:00,0,2025-01-02 17:19:00,0
295,UA,404,IAH,Houston,SFO,San Francisco,2025-01-02 17:26:00,0,2025-01-02 19:32:00,0
296,CY,210,SFO,San Francisco,ORD,Chicago,2025-01-02 15:42:00,0,2025-01-02 21:44:00,0
297,AS,315,SFO,San Francisco,SEA,Seattle,2025-01-02 19:47:00,32,2025-01-02 22:16:00,20
298,WN,1901,SAN,San Diego,SFO,San Francisco,2025-01-02 15:48:00,0,2025-01-02 17:09:00,0
299,OO,5580,SFO,San Francisco,SNA,Santa Ana,2025-01-02 16:35:00,5,2025-01-02 18:03:00,0
300,AA,2265,DFW,Dallas-Fort Worth,SFO,San Francisco,2025-01-02 16:07:00,0,2025-01-02 17:41:00,0
301,OO,5363,SFO,San Francisco,ONT,Ontario,2025-01-02 16:15:00,0,2025-01-02 17:32:00,0
302,OO,5609,SFO,San Francisco,PDX,Portland,2025-01-02 17:01:00,0,2025-01-02 18:42:00,0
303,OO,5645,MFR,Medford,SFO,San Francisco,2025-01-02 16:15:00,48,2025-01-02 17:35:00,47
304,OO,4976,SFO,San Francisco,STL,St. Louis,2025-01-02 16:37:00,0,2025-01-02 22:27:00,0
305,OO,6217,BUR,Burbank,SFO,San Francisco,2025-01-02 16:44:00,0,2025-01-02 17:55:00,0
306,WN,1276,SFO,San Francisco,LAX,Los Angeles,2025-01-02 16:25:00,0,2025-01-02 17:32:00,0
307,OO,6238,ACV,Arcata CA,SFO,San Francisco,2025-01-02 16:25:00,0,2025-01-02 17:36:00,0
308,OO,5190,SFO,San Francisco,ASE,Aspen,2025-01-02 17:08:00,0,2025-01-02 20:17:00,0
309,OO,4627,SFO,San Francisco,SLC,Salt Lake City,2025-01-02 16:43:00,0,2025-01-02 19:41:00,0
310,OO,6476,SFO,San Francisco,MFR,Medford,2025-01-02 16:38:00,104,2025-01-02 18:16:00,61
311,UA,486,SFO,San Francisco,LAS,Las Vegas,2025-01-02 16:52:00,0,2025-01-02 18:24:00,0
312,DL,214,SFO,San Francisco,DTW,Detroit,2025-01-02 19:09:00,0,2025-01-03 02:20:00,0
313,CY,592,SFO,San Francisco,PSP,Palm Springs,2025-01-02 16:54:00,0,2025-01-02 18:14:00,0
314,UA,529,SNA,Santa Ana,SFO,San Francisco,2025-01-02 17:01:00,0,2025-01-02 18:15:00,0
315,UA,372,MSP,Minneapolis,SFO,San Francisco,2025-01-02 17:39:00,0,2025-01-02 19:19:00,0
316,AA,1213,SFO,San Francisco,DFW,Dallas-Fort Worth,2025-01-02 18:20:00,479,2025-01-03 00:19:00,456
317,AS,341,PSP,Palm Springs,SFO,San Francisco,2025-01-02 17:15:00,0,2025-01-02 18:37:00,0
318,OO,5418,SBP,San Luis Obispo,SFO,San Francisco,2025-01-02 18:11:00,0,2025-01-02 19:09:00,0
319,CY,193,EWR,Newark,SFO,San Francisco,2025-01-02 17:29:00,0,2025-01-02 20:59:00,0
320,UA,1723,SFO,San Francisco,KOA,Kona,2025-01-02 17:26:00,0,2025-01-02 21:02:00,0
321,UA,1762,SFO,San Francisco,IAH,Houston,2025-01-02 17:37:00,0,2025-01-02 23:11:00,0
322,CY,720,SFO,San Francisco,DAL,Dallas,2025-01-02 17:23:00,43,2025-01-02 22:47:00,9
323,CY,963,SAN,San Diego,SFO,San Francisco,2025-01-02 17:36:00,0,2025-01-02 19:05:00,0
324,OO,5255,SFO,San Francisco,EUG,Eugene,2025-01-02 17:27:00,17,2025-01-02 19:02:00,0
325,CY,960,SFO,San Francisco,SAN,San Diego,2025-01-02 17:32:00,0,2025-01-02 18:50:00,0
326,UA,1419,MSY,New Orleans,SFO,San Francisco,2025-01-02 17:46:00,0,2025-01-02 20:07:00,0
327,WN,1585,SFO,San Francisco,LAX,Los Angeles,2025-01-02 17:46:00,58,2025-01-02 19:31:00,24
328,DL,1505,MSP,Minneapolis,SFO,San Francisco,2025-01-02 17:47:00,0,2025-01-02 19:48:00,0
329,US,686,PHX,Phoenix,SFO,San Francisco,2025-01-02 17:59:00,0,2025-01-02 19:05:00,0
330,AS,302,SEA,Seattle,SFO,San Francisco,2025-01-02 18:00:00,0,2025-01-02 20:04:00,0
331,UA,1552,RDU,Raleigh-durham,SFO,San Francisco,2025-01-02 18:08:00,0,2025-01-02 20:51:00,0
332,UA,697,LAS,Las Vegas,SFO,San Francisco,2025-01-02 17:55:00,0,2025-01-02 19:14:00,0
333,AA,219,LAX,Los Angeles,SFO,San Francisco,2025-01-02 17:54:00,0,2025-01-02 19:05:00,0
334,OO,5425,ONT,Ontario,SFO,San Francisco,2025-01-02 18:04:00,0,2025-01-02 19:23:00,0
335,WN,1861,SFO,San Francisco,PHX,Phoenix,2025-01-02 20:49:00,38,2025-01-02 23:31:00,23
336,OO,5631,SFO,San Francisco,BUR,Burbank,2025-01-02 18:10:00,0,2025-01-02 19:29:00,0
337,UA,720,SFO,San Francisco,AUS,Austin,2025-01-02 18:13:00,371,2025-01-02 23:41:00,339
338,UA,1581,SFO,San Francisco,OGG,Kahului,2025-01-02 18:15:00,0,2025-01-02 22:06:00,0
339,OO,5227,SFO,San Francisco,SAN,San Diego,2025-01-02 18:26:00,0,2025-01-02 19:59:00,0
340,CY,941,LAX,Los Angeles,SFO,San Francisco,2025-01-02 18:24:00,0,2025-01-02 19:39:00,0
341,AA,1459,ORD,Chicago,SFO,San Francisco,2025-01-02 18:21:00,0,2025-01-02 21:11:00,0
342,OO,5442,SFO,San Francisco,RDD,Redding,2025-01-02 18:19:00,0,2025-01-02 19:35:00,0
343,AA,69,MIA,Miami,SFO,San Francisco,2025-01-02 18:31:00,0,2025-01-02 21:33:00,0
344,OO,6220,DFW,Dallas-Fort Worth,SFO,San Francisco,2025-01-02 19:01:00,0,2025-01-02 20:40:00,0
345,UA,1670,SFO,San Francisco,HNL,Honolulu,2025-01-02 18:42:00,0,2025-01-02 22:52:00,0
346,DL,435,JFK,New York,SFO,San Francisco,2025-01-02 18:57:00,0,2025-01-02 22:25:00,0
347,UA,508,SEA,Seattle,SFO,San Francisco,2025-01-02 19:01:00,0,2025-01-02 21:05:00,0
348,UA,1523,BOS,Boston,SFO,San Francisco,2025-01-02 21:19:00,0,2025-01-03 01:19:00,0
349,CY,593,PSP,Palm Springs,SFO,San Francisco,2025-01-02 19:03:00,0,2025-01-02 20:21:00,0
350,UA,741,ORD,Chicago,SFO,San Francisco,2025-01-02 19:44:00,0,2025-01-02 22:14:00,0
351,WN,3414,SFO,San Francisco,SAN,San Diego,2025-01-02 19:43:00,0,2025-01-02 21:10:00,0
352,UA,404,SFO,San Francisco,PDX,Portland,2025-01-02 19:42:00,0,2025-01-02 21:24:00,0
353,UA,637,SFO,San Francisco,SNA,Santa Ana,2025-01-02 19:32:00,0,2025-01-02 20:49:00,0
354,OO,5573,SAT,San Antonio,SFO,San Francisco,2025-01-02 21:13:00,0,2025-01-02 22:57:00,0
355,AA,219,SFO,San Francisco,LAX,Los Angeles,2025-01-02 20:03:00,0,2025-01-02 22:00:00,0
356,OO,5600,BUR,Burbank,SFO,San Francisco,2025-01-02 19:55:00,0,2025-01-02 21:21:00,0
357,CY,947,LAX,Los Angeles,SFO,San Francisco,2025-01-02 20:38:00,0,2025-01-02 22:06:00,0
358,WN,138,SFO,San Francisco,LAS,Las Vegas,2025-01-02 20:26:00,0,2025-01-02 21:49:00,0
359,OO,5302,SFO,San Francisco,PSC,Pasco,2025-01-02 20:29:00,36,2025-01-02 22:28:00,34
360,CY,748,SFO,San Francisco,SEA,Seattle,2025-01-02 20:46:00,0,2025-01-02 23:17:00,0
361,UA,236,SFO,San Francisco,EWR,Newark,2025-01-02 20:41:00,0,2025-01-03 05:04:00,0
362,OO,6503,SFO,San Francisco,EUG,Eugene,2025-01-02 20:54:00,56,2025-01-02 22:27:00,41
363,WN,1174,LAS,Las Vegas,SFO,San Francisco,2025-01-02 20:58:00,52,2025-01-02 22:19:00,49
364,AS,744,SFO,San Francisco,SLC,Salt Lake City,2025-01-02 20:52:00,0,2025-01-02 23:33:00,0
365,WN,4992,SFO,San Francisco,PHX,Phoenix,2025-01-02 21:49:00,21,2025-01-03 00:32:00,0
366,UA,469,EWR,Newark,SFO,San Francisco,2025-01-02 23:07:00,0,2025-01-03 02:27:00,0
367,UA,1163,SFO,San Francisco,EWR,Newark,2025-01-02 21:44:00,359,2025-01-03 05:45:00,307
368,DL,2337,SFO,San Francisco,ATL,Atlanta,2025-01-02 21:44:00,0,2025-01-03 05:23:00,0
369,OO,6432,SFO,San Francisco,EUG,Eugene,2025-01-02 22:24:00,0,2025-01-02 23:57:00,0
370,US,898,SFO,San Francisco,CLT,Charlotte,2025-01-02 22:24:00,0,2025-01-03 06:16:00,0
371,UA,292,SFO,San Francisco,MCO,Orlando,2025-01-02 22:30:00,0,2025-01-03 06:37:00,0
372,OO,5600,SFO,San Francisco,MFR,Medford,2025-01-02 22:36:00,0,2025-01-03 00:01:00,0
373,UA,263,LAX,Los Angeles,SFO,San Francisco,2025-01-02 22:48:00,476,2025-01-03 00:04:00,424
374,OO,5414,SFO,San Francisco,RDM,Redmond-Bend,2025-01-02 22:32:00,0,2025-01-03 00:12:00,0
375,UA,1241,SFO,San Francisco,EWR,Newark,2025-01-02 23:22:00,8,2025-01-03 07:44:00,3
376,UA,522,SFO,San Francisco,PDX,Portland,2025-01-02 22:55:00,0,2025-01-03 00:42:00,0
377,UA,724,SFO,San Francisco,ORD,Chicago,2025-01-02 23:05:00,0,2025-01-03 05:20:00,0
378,UA,156,SFO,San Francisco,MSY,New Orleans,2025-01-02 23:22:00,0,2025-01-03 05:24:00,0
379,CY,358,SFO,San Francisco,BOS,Boston,2025-01-02 22:52:00,60,2025-01-03 07:31:00,6
380,DL,1370,SFO,San Francisco,JFK,New York,2025-01-02 23:04:00,0,2025-01-03 07:36:00,0
381,UA,1729,SFO,San Francisco,IAD,Washington,2025-01-02 23:10:00,44,2025-01-03 07:35:00,7
382,CY,34,SFO,San Francisco,JFK,New York,2025-01-02 23:15:00,31,2025-01-03 07:54:00,17
383,DL,1880,SFO,San Francisco,ATL,Atlanta,2025-01-02 00:53:00,0,2025-01-02 08:27:00,0
384,UA,1523,SFO,San Francisco,EWR,Newark,2025-01-02 23:39:00,0,2025-01-03 07:43:00,0
385,US,426,PHX,Phoenix,SFO,San Francisco,2025-01-02 00:18:00,0,2025-01-02 01:16:00,0
386,DL,806,SFO,San Francisco,MSP,Minneapolis,2025-01-03 00:23:00,0,2025-01-03 05:43:00,0
387,UA,399,SFO,San Francisco,IAH,Houston,2025-01-03 01:01:00,0,2025-01-03 06:34:00,0
388,UA,1559,SFO,San Francisco,DEN,Denver,2025-01-03 05:41:00,0,2025-01-03 09:02:00,0
389,UA,663,CLE,Cleveland,SFO,San Francisco,2025-01-03 05:59:00,0,2025-01-03 08:08:00,0
390,AA,1180,SFO,San Francisco,DFW,Dallas-Fort Worth,2025-01-03 05:54:00,209,2025-01-03 11:33:00,161
391,F9,1056,SFO,San Francisco,IAH,Houston,2025-01-03 05:48:00,0,2025-01-03 11:49:00,0
392,OO,6401,EUG,Eugene,SFO,San Francisco,2025-01-03 05:55:00,0,2025-01-03 07:38:00,0
393,AS,320,SEA,Seattle,SFO,San Francisco,2025-01-03 06:09:00,0,2025-01-03 08:01:00,0
394,DL,1202,SFO,San Francisco,SLC,Salt Lake City,2025-01-03 06:15:00,0,2025-01-03 08:56:00,0
395,OO,5456,RDM,Redmond-Bend,SFO,San Francisco,2025-01-03 06:08:00,0,2025-01-03 07:28:00,0
396,OO,5628,RNO,Reno,SFO,San Francisco,2025-01-03 06:17:00,0,2025-01-03 07:42:00,0
397,CY,922,SFO,San Francisco,LAX,Los Angeles,2025-01-03 06:41:00,0,2025-01-03 07:47:00,0
398,OO,6502,SNA,Santa Ana,SFO,San Francisco,2025-01-03 06:47:00,0,2025-01-03 08:20:00,0
399,OO,5579,SFO,San Francisco,SBA,Santa Barbara,2025-01-03 06:47:00,0,2025-01-03 07:49:00,0
400,UA,1430,PIT,Pittsburgh,SFO,San Francisco,2025-01-03 08:10:00,0,2025-01-03 11:09:00,0
401,B6,15,JFK,New York,SFO,San Francisco,2025-01-03 06:56:00,0,2025-01-03 10:29:00,0
402,CY,1951,SAN,San Diego,SFO,San Francisco,2025-01-03 06:59:00,487,2025-01-03 08:31:00,435
403,CY,751,SEA,Seattle,SFO,San Francisco,2025-01-03 06:59:00,0,2025-01-03 08:48:00,0
404,CY,897,LAS,Las Vegas,SFO,San Francisco,2025-01-03 06:57:00,0,2025-01-03 08:25:00,0
405,AS,311,PSP,Palm Springs,SFO,San Francisco,2025-01-03 06:50:00,0,2025-01-03 08:10:00,0
406,OO,6382,SFO,San Francisco,BOI,Boise,2025-01-03 07:48:00,0,2025-01-03 10:31:00,0
407,US,748,SFO,San Francisco,CLT,Charlotte,2025-01-03 07:07:00,0,2025-01-03 15:09:00,0
408,AS,222,SEA,Seattle,SFO,San Francisco,2025-01-03 07:18:00,0,2025-01-03 09:24:00,0
409,US,662,CLT,Charlotte,SFO,San Francisco,2025-01-03 07:31:00,0,2025-01-03 09:50:00,0
410,OO,5574,FAT,Fresno,SFO,San Francisco,2025-01-03 07:30:00,0,2025-01-03 08:32:00,0
411,UA,358,AUS,Austin,SFO,San Francisco,2025-01-03 08:21:00,0,2025-01-03 09:59:00,0
412,WN,1545,LAX,Los Angeles,SFO,San Francisco,2025-01-03 07:48:00,106,2025-01-03 08:59:00,90
413,AS,743,SLC,Salt Lake City,SFO,San Francisco,2025-01-03 07:53:00,0,2025-01-03 08:46:00,0
414,UA,500,IND,Indianapolis,SFO,San Francisco,2025-01-03 07:52:00,0,2025-01-03 09:29:00,0
415,CY,219,AUS,Austin,SFO,San Francisco,2025-01-03 08:01:00,0,2025-01-03 09:47:00,0
416,OO,6283,PSP,Palm Springs,SFO,San Francisco,2025-01-03 07:56:00,48,2025-01-03 09:33:00,0
417,WN,2257,SAN,San Diego,SFO,San Francisco,2025-01-03 08:00:00,0,2025-01-03 09:38:00,0
418,B6,736,LGB,Long Beach,SFO,San Francisco,2025-01-03 08:07:00,0,2025-01-03 09:30:00,0
419,UA,479,SFO,San Francisco,LAX,Los Angeles,2025-01-03 08:19:00,0,2025-01-03 09:37:00,0
420,CY,340,SFO,San Francisco,FLL,Fort Lauderdale,2025-01-03 09:28:00,0,2025-01-03 18:02:00,0
421,UA,447,LAX,Los Angeles,SFO,San Francisco,2025-01-03 09:12:00,0,2025-01-03 10:29:00,0
422,DL,414,SFO,San Francisco,JFK,New York,2025-01-03 08:27:00,0,2025-01-03 16:46:00,0
423,OO,6336,SFO,San Francisco,RNO,Reno,2025-01-03 08:28:00,0,2025-01-03 09:23:00,0
424,OO,6508,SFO,San Francisco,ASE,Aspen,2025-01-03 10:25:00,16,2025-01-03 13:58:00,0
425,OO,5196,SFO,San Francisco,PDX,Portland,2025-01-03 08:27:00,445,2025-01-03 10:22:00,426
426,OO,6430,SFO,San Francisco,AUS,Austin,2025-01-03 08:49:00,0,2025-01-03 14:21:00,0
427,US,403,PHX,Phoenix,SFO,San Francisco,2025-01-03 08:37:00,17,2025-01-03 09:42:00,1
428,US,1908,SFO,San Francisco,CLT,Charlotte,2025-01-03 09:09:00,96,2025-01-03 17:10:00,95
429,AA,164,SFO,San Francisco,JFK,New York,2025-01-03 08:45:00,0,2025-01-03 17:16:00,0
430,UA,541,JFK,New York,SFO,San Francisco,2025-01-03 09:16:00,0,2025-01-03 12:28:00,0
431,AA,2293,DFW,Dallas-Fort Worth,SFO,San Francisco,2025-01-03 09:03:00,0,2025-01-03 10:48:00,0
432,F9,658,SFO,San Francisco,DEN,Denver,2025-01-03 09:05:00,106,2025-01-03 12:32:00,94
433,UA,1748,IAH,Houston,SFO,San Francisco,2025-01-03 09:59:00,0,2025-01-03 12:00:00,0
434,US,461,CLT,Charlotte,SFO,San Francisco,2025-01-03 10:07:00,0,2025-01-03 12:44:00,0
435,CY,753,SEA,Seattle,SFO,San Francisco,2025-01-03 09:53:00,0,2025-01-03 11:47:00,0
436,AA,2378,LAX,Los Angeles,SFO,San Francisco,2025-01-03 09:47:00,0,2025-01-03 11:09:00,0
437,HA,41,SFO,San Francisco,OGG,Kahului,2025-01-03 09:49:00,0,2025-01-03 13:28:00,0
438,UA,769,ORD,Chicago,SFO,San Francisco,2025-01-03 10:11:00,0,2025-01-03 12:49:00,0
439,WN,1286,SFO,San Francisco,LAX,Los Angeles,2025-01-03 10:05:00,0,2025-01-03 11:12:00,0
440,OO,5503,SFO,San Francisco,MRY,Monterey,2025-01-03 10:05:00,0,2025-01-03 10:50:00,0
441,OO,6400,EUG,Eugene,SFO,San Francisco,2025-01-03 10:05:00,0,2025-01-03 11:32:00,0
442,UA,653,SFO,San Francisco,LAX,Los Angeles,2025-01-03 10:13:00,0,2025-01-03 11:30:00,0
443,US,462,PHL,Philadelphia,SFO,San Francisco,2025-01-03 12:25:00,237,2025-01-03 15:35:00,214
444,AA,98,SFO,San Francisco,ORD,Chicago,2025-01-03 10:26:00,0,2025-01-03 16:36:00,0
445,OO,5646,SFO,San Francisco,SBA,Santa Barbara,2025-01-03 10:33:00,0,2025-01-03 11:50:00,0
446,OO,6283,SFO,San Francisco,MCI,Kansas City,2025-01-03 10:39:00,0,2025-01-03 16:29:00,0
447,OO,5635,SFO,San Francisco,SNA,Santa Ana,2025-01-03 11:33:00,0,2025-01-03 13:01:00,0
448,OO,6212,ACV,Arcata CA,SFO,San Francisco,2025-01-03 10:35:00,0,2025-01-03 11:48:00,0
449,OO,4975,SFO,San Francisco,TUS,Tucson,2025-01-03 11:34:00,0,2025-01-03 15:14:00,0
450,OO,4976,SFO,San Francisco,STL,St. Louis,2025-01-03 10:48:00,0,2025-01-03 17:00:00,0
451,UA,760,SFO,San Francisco,JFK,New York,2025-01-03 10:56:00,0,2025-01-03 19:33:00,0
452,UA,697,LAS,Las Vegas,SFO,San Francisco,2025-01-03 11:16:00,0,2025-01-03 12:41:00,0
453,UA,1430,SFO,San Francisco,BOS,Boston,2025-01-03 11:30:00,0,2025-01-03 20:20:00,0
454,UA,302,SFO,San Francisco,ORD,Chicago,2025-01-03 11:50:00,0,2025-01-03 18:09:00,0
455,DL,1420,SFO,San Francisco,DTW,Detroit,2025-01-03 11:28:00,0,2025-01-03 19:10:00,0
456,WN,970,SFO,San Francisco,MKE,Milwaukee,2025-01-03 11:34:00,0,2025-01-03 17:24:00,0
457,WN,1515,DEN,Denver,SFO,San Francisco,2025-01-03 12:09:00,0,2025-01-03 13:48:00,0
458,DL,61,SFO,San Francisco,ATL,Atlanta,2025-01-03 11:50:00,0,2025-01-03 19:24:00,0
459,OO,5199,SFO,San Francisco,SLC,Salt Lake City,2025-01-03 11:59:00,0,2025-01-03 15:34:00,0
460,UA,1093,SFO,San Francisco,IAH,Houston,2025-01-03 12:06:00,0,2025-01-03 17:59:00,0
461,UA,1403,ORD,Chicago,SFO,San Francisco,2025-01-03 12:42:00,0,2025-01-03 15:26:00,0
462,AA,2378,SFO,San Francisco,LAX,Los Angeles,2025-01-03 12:10:00,0,2025-01-03 13:54:00,0
463,OO,5606,SLC,Salt Lake City,SFO,San Francisco,2025-01-03 12:48:00,190,2025-01-03 13:40:00,168
464,UA,353,PDX,Portland,SFO,San Francisco,2025-01-03 13:03:00,9,2025-01-03 14:37:00,0
465,DL,2305,SFO,San Francisco,MSP,Minneapolis,2025-01-03 12:29:00,51,2025-01-03 18:03:00,12
466,UA,1668,SFO,San Francisco,EWR,Newark,2025-01-03 13:11:00,0,2025-01-03 21:49:00,0
467,OO,5195,BZN,Bozeman,SFO,San Francisco,2025-01-03 12:39:00,41,2025-01-03 13:56:00,0
468,OO,5400,ONT,Ontario,SFO,San Francisco,2025-01-03 12:36:00,0,2025-01-03 13:51:00,0
469,AA,16,SFO,San Francisco,JFK,New York,2025-01-03 13:00:00,0,2025-01-03 21:55:00,0
470,OO,6432,SNA,Santa Ana,SFO,San Francisco,2025-01-03 13:36:00,0,2025-01-03 14:53:00,0
471,UA,1257,IAH,Houston,SFO,San Francisco,2025-01-03 15:04:00,0,2025-01-03 17:00:00,0
472,UA,497,SFO,San Francisco,SAN,San Diego,2025-01-03 12:55:00,13,2025-01-03 14:20:00,0
473,UA,1211,LAX,Los Angeles,SFO,San Francisco,2025-01-03 13:03:00,0,2025-01-03 14:24:00,0
474,OO,6400,SFO,San Francisco,PSP,Palm Springs,2025-01-03 12:58:00,0,2025-01-03 14:30:00,0
475,OO,6287,SFO,San Francisco,SBA,Santa Barbara,2025-01-03 13:02:00,0,2025-01-03 14:20:00,0
476,B6,1435,SFO,San Francisco,LGB,Long Beach,2025-01-03 13:06:00,0,2025-01-03 14:23:00,0
477,UA,500,SFO,San Francisco,EWR,Newark,2025-01-03 13:42:00,0,2025-01-03 21:57:00,0
478,OO,6218,SFO,San Francisco,HDN,Hayden,2025-01-03 13:23:00,0,2025-01-03 16:52:00,0
479,WN,3147,SAN,San Diego,SFO,San Francisco,2025-01-03 13:31:00,0,2025-01-03 15:00:00,0
480,US,433,SFO,San Francisco,PHL,Philadelphia,2025-01-03 13:46:00,0,2025-01-03 21:56:00,0
481,WN,1812,SFO,San Francisco,SAN,San Diego,2025-01-03 13:40:00,7,2025-01-03 14:57:00,0
482,UA,216,SFO,San Francisco,SNA,Santa Ana,2025-01-03 13:36:00,0,2025-01-03 14:58:00,0
483,UA,1728,OGG,Kahului,SFO,San Francisco,2025-01-03 14:41:00,0,2025-01-03 21:25:00,0
